url,title,breadcrumbs,tags,img_url,description,additional_img_urls,local_img_url,local_additional_img_urls
https://www.adl.org/resources/hate-symbol/737,737,"['Hate on Display', '737']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/737-numeric-1.jpg.webp,"[""The number 737 is a numeric symbol used by Public Enemy Number 1 (PENI), a California-based white supremacist gang present on California's streets and in its prisons. Unlike most white supremacist numeric symbols, 737 is not an example of number-letter substitution. Instead, the numbers 737 correspond to the letters P, D, and S on a telephone keypad. The initials PDS stand for Peni Death Squad, another name for the group.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/737-numeric-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/737-numeric-3a.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/737-numeric-4.jpg.webp']",737_1.webp,"['737_2.webp', '737_3.webp', '737_4.webp']"
https://www.adl.org/resources/hate-symbol/83,83,"['Hate on Display', '83']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/83-numeric-1.jpg.webp,"['83 is a white supremacist numeric symbol that stands for ""Heil Christ"" or ""Hail Christ"" (the eighth letter of the alphabet is H and the third letter is C, thus 83 is ""HC""). It is typically used by adherents of the racist and antisemitic religious sect known as Christian Identity. The symbol derives from the older white supremacist numeric symbol 88 (""Heil Hitler""). As they do with 88, white supremacists sometimes pair 83 with the number 14 (a reference to the so-called ""Fourteen Words"" slogan), creating numeric phrases such as ""14/83.""', 'Some adherents of the white supremacist Creativity Movement have also used this numeric symbol, claiming that it stands for ""Hail Creativity,"" but this usage is not that common.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/83-numeric-7.jpg.webp']",83_1.webp,"['83_2.webp', '83_3.webp', '83_4.webp', '83_5.webp', '83_6.webp', '83_7.webp']"
https://www.adl.org/resources/hate-symbol/88-hand-sign,88 (hand sign),"['Hate on Display', '88 (hand sign)']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/88-hand-sign-1.jpg.webp,"['One of the most popular white supremacist symbols is the numeric symbol 88, which stands for ""Heil Hitler"" (substituting letters for numbers, 88 means HH, i.e., ""Heil Hitler""). It is thus not surprising that white supremacists occasionally attempt to display 88 as a hand sign. It is not a very common white supremacist hand sign, probably because it involves some dexterity and effort.']",['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-hand-sign-2a.jpg.webp'],88_(hand_sign)_1.webp,['88_(hand_sign)_2.webp']
https://www.adl.org/resources/hate-symbol/88,88,"['Hate on Display', '88']","['General Hate Symbols', 'Neo-Nazi Symbols', 'Numeric Hate Symbols']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/88-numeric-1.jpg.webp,"['88 is a white supremacist numerical code for ""Heil Hitler."" H is the eighth letter of the alphabet, so 88 = HH = Heil Hitler. One of the most common white supremacist symbols, 88 is used throughout the entire white supremacist movement, not just neo-Nazis. One can find it as a tattoo or graphic symbol; as part of the name of a group, publication or website; or as part of a screenname or e-mail address. It is even sometimes used as a greeting or sign-off (particularly in messages on social networking websites).', 'The number is frequently combined with another white supremacist numeric code, 14 (shorthand for the so-called ""14 Words"" slogan: ""We must secure the existence of our people and a future for white children"") in the form of 1488, 14/88, 14-88, or 8814.', 'It should be noted that 88 can be found in non-extremist contexts. The number is used by ham radio operators to mean ""hugs"" or ""hugs and kisses."" Also, a number of NASCAR drivers, including several very well-known ones, have used the number 88, resulting in various automobile stickers and other forms of merchandise sporting that number.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-4.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-5.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-6.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/88-numeric-7.jpg.webp']",88_1.webp,"['88_2.webp', '88_3.webp', '88_4.webp', '88_5.webp', '88_6.webp', '88_7.webp']"
https://www.adl.org/resources/hate-symbol/9,9%,"['Hate on Display', '9%']",['Numeric Hate Symbols'],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/9-percent-1.jpg.webp,"[""9% is a numeric white supremacist symbol that refers to the percentage of the world's population that is purportedly white. When rendered graphically, the 9% figure often appears within a diamond of some sort.\xa0 The design is probably borrowed from the 1% symbol used by outlaw biker gangs.""]","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/9-percent-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/9-percent-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/9-percent-4.jpg.webp']",9_1.webp,"['9_2.webp', '9_3.webp', '9_4.webp']"
https://www.adl.org/resources/hate-symbol/acab,ACAB,"['Hate on Display', 'ACAB']","['Hate Acronyms/Abbreviations', 'Hate Slogans/Slang Terms']",https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/acab-1.jpg.webp,"['The acronym ACAB stands for ""All Cops Are Bastards"" and is a slogan of long standing in the skinhead subculture. Because non-racist skinheads (including ""traditional"" skinheads and anti-racist skinheads) may use this acronym as well as racist skinheads, it should be carefully judged in the context in which it appears.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/acab-2a.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/acab-3.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/acab-4.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/acab-5.jpeg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/2022-05/acab-6.jpeg.webp']",ACAB_1.webp,"['ACAB_2.webp', 'ACAB_3.webp', 'ACAB_4.webp', 'ACAB_5.webp', 'ACAB_6.webp']"
https://www.adl.org/resources/hate-symbol/akia,AKIA,"['Hate on Display', 'AKIA']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/akia-1.jpg.webp,"['AKIA is Ku Klux Klan shorthand for ""A Klansman I Am."" It is related to another Klan acronym, AYAK (""Are You A Klansman?""). These are among the many acronyms developed by the Second Ku Klux Klan that emerged in 1915. Although the Second Ku Klux Klan did not survive, much of its terminology and many of its rituals did, and later Klan groups freely used them.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/akia-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/akia-3.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/akia-4.jpg.webp']",AKIA_1.webp,"['AKIA_2.webp', 'AKIA_3.webp', 'AKIA_4.webp']"
https://www.adl.org/resources/hate-symbol/ayak,AYAK,"['Hate on Display', 'AYAK']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/ayak-1.jpg.webp,"['AYAK is Ku Klux Klan shorthand for ""Are You A Klansman?"" It is related to another Klan acronym, AKIA (""A Klansman I Am""). These are among the many acronyms developed by the Second Ku Klux Klan that emerged in 1915. Although the Second Ku Klux Klan did not survive, much of its terminology and many of its rituals did, and later Klan groups have freely used them.']",['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/ayak-2.jpg.webp'],AYAK_1.webp,['AYAK_2.webp']
https://www.adl.org/resources/hate-symbol/advanced-white-society,Advanced White Society,"['Hate on Display', 'Advanced White Society']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/advanced-white-society-1.jpg.webp,"['Group Status: Legacy (the group is no longer active but some symbols may remain as tattoos, graffiti, etc.)', 'The Advanced White Society is a small white supremacist group formed by a defector from the neo-Nazi National Socialist Movement. It is active primarily in the Mid-Atlantic region and in Ohio.']",['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/advanced-white-society-2.jpg.webp'],Advanced_White_Society_1.webp,['Advanced_White_Society_2.webp']
https://www.adl.org/resources/hate-symbol/alabama-aryan-brotherhood,Alabama Aryan Brotherhood,"['Hate on Display', 'Alabama Aryan Brotherhood']",[],https://www.adl.org/sites/default/files/styles/wide/public/images/combating-hate/hate-on-display/c/alabama-aryan-brotherhood-1.jpg.webp,"['Group Status: Active', 'The Alabama Aryan Brotherhood is one of many racist prison gangs that have adopted the Aryan Brotherhood name. It is an independent gang and has no connection to the ""original"" Aryan Brotherhood present in the California and federal prison systems. The primary Alabama Aryan Brotherhood tattoo or ""patch"" is in the popular ""shield"" format and consists of a shield-like emblem sporting four images, which could include the initials AB, SS lightning bolts, a swastika, an Iron Cross, or a shamrock. Sometimes the numbers 14 and 88 (a reference to 14/88) appear flanking the shield. Often part or all of the tattoo appears in red ink, which is relatively rare for such shield tattoos.']","['https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/alabama-aryan-brotherhood-2.jpg.webp', 'https://www.adl.org/sites/default/files/styles/content_card_image_large/public/images/combating-hate/hate-on-display/c/alabama-aryan-brotherhood-3.jpg.webp']",Alabama_Aryan_Brotherhood_1.webp,"['Alabama_Aryan_Brotherhood_2.webp', 'Alabama_Aryan_Brotherhood_3.webp']"
